dataset,family,reranker,n_users,n_candidates,k,cpu_train,wall_train,cpu_rerank_setup,wall_rerank_setup,cpu_retrieve_score,wall_retrieve_score,cpu_retrieve_select,wall_retrieve_select,cpu_rerank,wall_rerank,cpu_once,cpu_per_request,ndcg,ndcg_vs_retrieval,recall,exposure_parity,catalogue_coverage,gini,candidate_hit_rate,note.seed,note.lam,note.mu,note.n_candidates_requested,note.n_candidates_capped_by,note.n_candidates_kept_fraction,repeat,n_candidates_requested,status,error,below_quantum,n_items,n_train_users,density,trustworthy,busy_pct_at_start,intra_list_similarity
gift_cards,als,quota_mmr,200,120,10,0.671875,0.6453005000003031,0.0005008012820512,0.3010552000050666,0.0107758620689655,0.3178144999983487,0.0022644927536231,0.3245298000038019,0.390625,0.3896382000020821,0.6723758012820513,0.0020183267741129,0.0554745520214858,0.984145060537622,0.145,0.2575,0.979591836734694,0.2462857142857142,0.85,3,0.3,1.0,200.0,user history in a small catalogue,0.6,3,200,ok,,,147,456,0.037265783506385,True,0.4,0.0031794366744551
software,popularity,none,200,200,10,0.0001000640409862,0.3038197999994736,0.0,0.0,0.009765625,0.3481796999985818,0.0060096153846153,0.3102959000025294,0.0,0.0,0.0001000640409862,7.887620192307691e-05,0.003022648515518,1.0,0.01,1.5,0.0192572214580467,0.9850949105914718,0.315,3,0.3,1.0,,,,3,200,ok,,,727,1779,0.0077884040691763,True,0.4,
software,popularity,quota_mmr,200,200,10,0.0001033741316572,0.2971965999968233,0.0089285714285714,0.3181554999973741,0.0111607142857142,0.3174616999967838,0.0061274509803921,0.3030260000014095,0.4375,0.4565619000059087,0.0090319455602287,0.0022739408263305,0.0,0.8882065944733398,0.0,1.0,0.0316368638239339,0.9838775790921596,0.315,3,0.3,1.0,,,,3,200,ok,,,727,1779,0.0077884040691763,True,0.4,0.0802983023510769
software,itemknn,none,200,200,10,0.0223214285714285,0.3138080999997328,0.0,0.0,0.0120192307692307,0.3118151000016951,0.0074404761904761,0.3027349000039976,0.0,0.0,0.0223214285714285,9.72985347985348e-05,0.060560197630553,1.0,0.12,0.9085,0.5502063273727648,0.7443342503438789,0.57,3,0.3,1.0,,,,3,200,ok,,,727,1779,0.0077884040691763,True,0.4,
software,itemknn,quota_mmr,200,200,10,0.0208333333333333,0.3282675000009476,0.0094696969696969,0.3139961999986553,0.011574074074074,0.3181872999994084,0.0069444444444444,0.3084321000060299,0.625,0.6196246999970754,0.0303030303030303,0.0032175925925925,0.0658491803794186,0.9147837710127196,0.13,0.2635,0.7359009628610729,0.6104236588720771,0.57,3,0.3,1.0,,,,3,200,ok,,,727,1779,0.0077884040691763,True,0.4,0.0062628795654413
software,als,none,200,200,10,2.6875,2.6803856999977143,0.0,0.0,0.011574074074074,0.3127482999989297,0.0067934782608695,0.306181199994171,0.0,0.0,2.6875,9.18377616747182e-05,0.0823114948091795,1.0,0.16,0.6309999999999999,0.7757909215955984,0.5677138927097661,0.52,3,0.3,1.0,,,,3,200,ok,,,727,1779,0.0077884040691763,True,0.4,
software,als,quota_mmr,200,200,10,2.6875,2.688775399998121,0.0089285714285714,0.3153566000037244,0.011574074074074,0.3097158999953535,0.0067934782608695,0.3092598999937763,0.671875,0.6755355999994208,2.696428571428572,0.0034512127616747,0.0802711713724476,0.9696635889264352,0.155,0.2625,0.8583218707015131,0.491171939477304,0.52,3,0.3,1.0,,,,3,200,ok,,,727,1779,0.0077884040691763,True,0.4,0.0042552483786465
ml100k,popularity,none,200,200,10,0.0001581477732793,0.3012132000003475,0.0,0.0,0.0111607142857142,0.3171419999998761,0.0094696969696969,0.3161837999941781,0.0,0.0,0.0001581477732793,0.000103152056277,0.0513356316230939,1.0,0.1,1.1820000000000002,0.0541141586360266,0.9821186063750926,0.48,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,0.4,
ml100k,popularity,quota_mmr,200,200,10,0.0001579080343607,0.2986231000031694,0.08203125,0.3530570000002626,0.011574074074074,0.3074624000000767,0.009765625,0.3091027999980724,0.484375,0.4964594000048237,0.0821891580343607,0.0025285734953703,0.0517239603432495,0.9124995302358232,0.095,0.2529999999999999,0.0570793180133432,0.9841927353595256,0.48,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,0.4,0.3581380118615818
ml100k,itemknn,none,200,200,10,0.1953125,0.3858659999968949,0.0,0.0,0.02734375,0.3358809999990626,0.0094696969696969,0.3103636000014376,0.0,0.0,0.1953125,0.0001840672348484,0.0501993067495599,1.0,0.105,1.135,0.1015567086730911,0.9565040770941438,0.635,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,0.4,
