stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
retrieve_select,popularity,0.3117015999960131,0.3125,0.234375,0.078125,1.002561424144108,532291584,34,0.0091911764705882,luxury_beauty,4,,luxury_beauty,popularity,quota_mmr,4
rerank,popularity,0.827465199996368,0.828125,0.796875,0.03125,1.0007973749272294,532291584,1,0.828125,luxury_beauty,4,,luxury_beauty,popularity,quota_mmr,4
train,itemknn,0.3552358000015374,0.359375,0.3125,0.046875,1.0116519787657794,532291584,5,0.071875,luxury_beauty,4,,luxury_beauty,itemknn,none,4
retrieve_score,itemknn,0.3240134000006947,0.3125,0.296875,0.015625,0.9644662844170334,532291584,24,0.0130208333333333,luxury_beauty,4,,luxury_beauty,itemknn,none,4
retrieve_select,itemknn,0.302031100000022,0.3125,0.25,0.0625,1.034661662325427,532291584,28,0.0111607142857142,luxury_beauty,4,,luxury_beauty,itemknn,none,4
train,itemknn,0.3599507999970228,0.359375,0.28125,0.078125,0.9984003369431944,532291584,5,0.071875,luxury_beauty,4,,luxury_beauty,itemknn,quota_mmr,4
rerank_setup,itemknn,0.3109665999945719,0.3125,0.15625,0.15625,1.0049310762167218,532291584,9,0.0347222222222222,luxury_beauty,4,,luxury_beauty,itemknn,quota_mmr,4
retrieve_score,itemknn,0.3034041999999317,0.3125,0.28125,0.03125,1.029979149926304,532291584,23,0.0135869565217391,luxury_beauty,4,,luxury_beauty,itemknn,quota_mmr,4
retrieve_select,itemknn,0.3175708999988273,0.3125,0.28125,0.03125,0.9840322271377948,532291584,30,0.0104166666666666,luxury_beauty,4,,luxury_beauty,itemknn,quota_mmr,4
rerank,itemknn,0.6133045999958995,0.609375,0.609375,0.0,0.9935927433188568,532291584,1,0.609375,luxury_beauty,4,,luxury_beauty,itemknn,quota_mmr,4
train,als,5.480771900001855,5.578125,5.515625,0.0625,1.0177626622261204,532291584,1,5.578125,luxury_beauty,4,,luxury_beauty,als,none,4
retrieve_score,als,0.2098846000008052,0.3125,0.28125,0.03125,1.4889134314704418,532291584,17,0.0183823529411764,luxury_beauty,4,,luxury_beauty,als,none,4
retrieve_select,als,0.3095804000040516,0.3125,0.234375,0.078125,1.0094308295871126,532291584,32,0.009765625,luxury_beauty,4,,luxury_beauty,als,none,4
train,als,5.486764799999946,5.484375,5.4375,0.046875,0.9995644427842166,532291584,1,5.484375,luxury_beauty,4,,luxury_beauty,als,quota_mmr,4
