stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
train,als,4.640135600000576,5.75,5.453125,0.296875,1.2391879237320749,1186541568,1,5.75,ml100k,1,,ml100k,als,none,1
retrieve_score,als,0.1664605000005394,0.375,0.359375,0.015625,2.2527866971370667,1186541568,13,0.0288461538461538,ml100k,1,,ml100k,als,none,1
retrieve_select,als,0.3080422000002727,0.3125,0.265625,0.046875,1.0144713938535803,1186541568,23,0.0135869565217391,ml100k,1,,ml100k,als,none,1
train,als,4.649050300000454,6.109375,5.328125,0.78125,1.3141124758317635,1186541568,1,6.109375,ml100k,1,,ml100k,als,none,1
retrieve_score,als,0.1296889000004739,0.328125,0.234375,0.09375,2.5300931691054585,1186541568,10,0.0328125,ml100k,1,,ml100k,als,none,1
retrieve_select,als,0.3155406999994739,0.3125,0.296875,0.015625,0.9903635252140882,1186541568,16,0.01953125,ml100k,1,,ml100k,als,none,1
train,als,4.635361599999669,5.53125,5.0,0.53125,1.193272602508593,1186541568,1,5.53125,ml100k,1,,ml100k,als,quota_mmr,1
rerank_setup,als,0.3514268999988417,0.359375,0.3125,0.046875,1.0226166522858224,1186541568,4,0.08984375,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_score,als,0.228445599999759,0.328125,0.328125,0.0,1.4363375788386652,1186541568,18,0.0182291666666666,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_select,als,0.3043536999994103,0.3125,0.3125,0.0,1.026765897705878,1186541568,43,0.0072674418604651,ml100k,1,,ml100k,als,quota_mmr,1
rerank,als,0.3980735999994067,0.390625,0.390625,0.0,0.9812883848629554,1186541568,3,0.1302083333333333,ml100k,1,,ml100k,als,quota_mmr,1
train,als,4.671410000000833,5.484375,5.015625,0.46875,1.1740298967547318,1186541568,1,5.484375,ml100k,1,,ml100k,als,quota_mmr,1
rerank_setup,als,0.3570230999994237,0.359375,0.265625,0.09375,1.0065875289318256,1186541568,4,0.08984375,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_score,als,0.2432206000012229,0.34375,0.203125,0.140625,1.4133260093851905,1186541568,19,0.0180921052631578,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_select,als,0.3015503999995417,0.3125,0.296875,0.015625,1.0363110113615337,1186541568,38,0.0082236842105263,ml100k,1,,ml100k,als,quota_mmr,1
