stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
train,itemknn,0.4049113000000943,0.40625,0.359375,0.046875,1.0033061561875536,1173000192,2,0.203125,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank_setup,itemknn,0.3844325999998546,0.390625,0.296875,0.09375,1.0161078951164593,1173000192,4,0.09765625,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_score,itemknn,0.3142471999999543,0.3125,0.296875,0.015625,0.9944400459257724,1173000192,11,0.0284090909090909,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_select,itemknn,0.3138187000004109,0.3125,0.265625,0.046875,0.99579789222118,1173000192,16,0.01953125,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank,itemknn,3.68300839999938,3.6875,3.234375,0.453125,1.0012195464991664,1186209792,1,3.6875,ml100k,0,,ml100k,itemknn,quota_mmr,0
train,als,4.278476999999839,4.03125,4.03125,0.0,0.9422161203624916,1186209792,1,4.03125,ml100k,0,,ml100k,als,none,0
retrieve_score,als,0.3098744000017177,0.3125,0.28125,0.03125,1.0084731103901057,1186209792,22,0.0142045454545454,ml100k,0,,ml100k,als,none,0
retrieve_select,als,0.3120669000018097,0.3125,0.21875,0.09375,1.0013878434341732,1186209792,41,0.0076219512195121,ml100k,0,,ml100k,als,none,0
train,als,4.044551599999977,3.96875,3.96875,0.0,0.981258342704794,1186209792,1,3.96875,ml100k,0,,ml100k,als,none,0
retrieve_score,als,0.3059642000007443,0.3125,0.3125,0.0,1.0213613226620624,1186209792,23,0.0135869565217391,ml100k,0,,ml100k,als,none,0
retrieve_select,als,0.3129074999997101,0.3125,0.265625,0.046875,0.9986976982024705,1186209792,38,0.0082236842105263,ml100k,0,,ml100k,als,none,0
train,als,3.7841487000005145,3.71875,3.703125,0.015625,0.9827177245966826,1186209792,1,3.71875,ml100k,0,,ml100k,als,none,0
retrieve_score,als,0.3043371999992814,0.3125,0.28125,0.03125,1.0268215650296375,1186209792,21,0.0148809523809523,ml100k,0,,ml100k,als,none,0
retrieve_select,als,0.3157405000019935,0.3125,0.265625,0.046875,0.9897368250130312,1186209792,24,0.0130208333333333,ml100k,0,,ml100k,als,none,0
train,als,3.9671913999991375,3.90625,3.90625,0.0,0.98463865393559,1186209792,1,3.90625,ml100k,0,,ml100k,als,none,0
retrieve_score,als,0.3160797000018647,0.3125,0.3125,0.0,0.9886746918519488,1186209792,16,0.01953125,ml100k,0,,ml100k,als,none,0
retrieve_select,als,0.3136978000002273,0.3125,0.171875,0.140625,0.9961816754844108,1186209792,18,0.0173611111111111,ml100k,0,,ml100k,als,none,0
train,als,3.920477600000595,3.921875,3.921875,0.0,1.0003564361646664,1186209792,1,3.921875,ml100k,0,,ml100k,als,none,0
retrieve_score,als,0.3133631000018795,0.3125,0.25,0.0625,0.9972456871856504,1186209792,20,0.015625,ml100k,0,,ml100k,als,none,0
retrieve_select,als,0.3247031000028073,0.328125,0.3125,0.015625,1.0105385504393494,1186209792,13,0.0252403846153846,ml100k,0,,ml100k,als,none,0
train,als,4.093152199999167,4.09375,4.09375,0.0,1.000146048808259,1186209792,1,4.09375,ml100k,0,,ml100k,als,quota_mmr,0
rerank_setup,als,0.4034833000005164,0.390625,0.265625,0.125,0.968131766542754,1186209792,4,0.09765625,ml100k,0,,ml100k,als,quota_mmr,0
retrieve_score,als,0.3202988999983063,0.3125,0.21875,0.09375,0.9756511808240754,1186209792,21,0.0148809523809523,ml100k,0,,ml100k,als,quota_mmr,0
retrieve_select,als,0.3045179000000644,0.3125,0.203125,0.109375,1.0262122522187822,1186209792,26,0.0120192307692307,ml100k,0,,ml100k,als,quota_mmr,0
rerank,als,0.3225435999993351,0.3125,0.3125,0.0,0.968861264029558,1186209792,2,0.15625,ml100k,0,,ml100k,als,quota_mmr,0
train,als,3.9513842000014847,3.953125,3.9375,0.015625,1.000440554476711,1186209792,1,3.953125,ml100k,0,,ml100k,als,quota_mmr,0
rerank_setup,als,0.4159841000000597,0.40625,0.375,0.03125,0.976599826772085,1186209792,4,0.1015625,ml100k,0,,ml100k,als,quota_mmr,0
retrieve_score,als,0.3058163999994576,0.3125,0.3125,0.0,1.0218549430329904,1186209792,22,0.0142045454545454,ml100k,0,,ml100k,als,quota_mmr,0
retrieve_select,als,0.3148835000029066,0.3125,0.25,0.0625,0.9924305338231928,1186209792,38,0.0082236842105263,ml100k,0,,ml100k,als,quota_mmr,0
rerank,als,0.3060353000000759,0.3125,0.3125,0.0,1.021124033730496,1186209792,1,0.3125,ml100k,0,,ml100k,als,quota_mmr,0
train,als,4.059428199998365,4.0,4.0,0.0,0.9853604505190192,1186209792,1,4.0,ml100k,0,,ml100k,als,quota_mmr,0
