dataset,family,reranker,n_users,n_candidates,k,cpu_train,wall_train,cpu_rerank_setup,wall_rerank_setup,cpu_retrieve_score,wall_retrieve_score,cpu_retrieve_select,wall_retrieve_select,cpu_rerank,wall_rerank,cpu_once,cpu_per_request,ndcg,ndcg_vs_retrieval,recall,exposure_parity,catalogue_coverage,gini,candidate_hit_rate,note.seed,note.lam,note.mu,note.n_candidates_requested,note.n_candidates_capped_by,note.n_candidates_kept_fraction,repeat,n_candidates_requested,status,error,below_quantum,n_items,n_train_users,density,trustworthy,busy_pct_at_start,intra_list_similarity
software,popularity,quota_mmr,200,200,10,9.879860891558646e-05,0.3053949999994074,0.0089285714285714,0.321881800000483,0.0107758620689655,0.3081742999984271,0.0058962264150943,0.309964599999148,0.453125,0.4534121999986382,0.009027370037487,0.0023489854424202,0.0,0.8882065944733398,0.0,1.0,0.0316368638239339,0.9838775790921596,0.315,3,0.3,1.0,,,,3,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.0802983023510769
software,itemknn,none,200,200,10,0.021875,0.3213675999995757,0.0,0.0,0.011574074074074,0.3086309999998775,0.0069444444444444,0.3122593999996752,0.0,0.0,0.021875,9.25925925925926e-05,0.060560197630553,1.0,0.12,0.9085,0.5502063273727648,0.7443342503438789,0.57,3,0.3,1.0,,,,3,200,ok,,,727,1779,0.0077884040691763,True,1.9,
software,itemknn,quota_mmr,200,200,10,0.0208333333333333,0.3224725000000035,0.0094696969696969,0.3099540999992314,0.011574074074074,0.307905199999368,0.0071022727272727,0.3082278999991104,0.609375,0.6155197999996744,0.0303030303030303,0.0031402567340067,0.0658491803794186,0.9147837710127196,0.13,0.2635,0.7359009628610729,0.6104236588720771,0.57,3,0.3,1.0,,,,3,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.0062628795654413
software,als,none,200,200,10,2.671875,2.665441600000122,0.0,0.0,0.0111607142857142,0.3144341999995959,0.0067934782608695,0.3058612000004359,0.0,0.0,2.671875,8.977096273291925e-05,0.0823114948091795,1.0,0.16,0.6309999999999999,0.7757909215955984,0.5677138927097661,0.52,3,0.3,1.0,,,,3,200,ok,,,727,1779,0.0077884040691763,True,1.9,
software,als,quota_mmr,200,200,10,2.5625,2.563902200001394,0.0094696969696969,0.3044423999999708,0.0111607142857142,0.3192839999992429,0.0067934782608695,0.3071445000005042,0.671875,0.6849104000011721,2.571969696969697,0.0034491459627329,0.0802711713724476,0.9696635889264352,0.155,0.2625,0.8583218707015131,0.491171939477304,0.52,3,0.3,1.0,,,,3,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.0042552483786465
ml100k,popularity,none,200,200,10,0.0001609994848016,0.2981346999986272,0.0,0.0,0.0107758620689655,0.3182053999989875,0.0094696969696969,0.3131223999989743,0.0,0.0,0.0001609994848016,0.0001012277951933,0.0513356316230939,1.0,0.1,1.1820000000000002,0.0541141586360266,0.9821186063750926,0.48,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,popularity,quota_mmr,200,200,10,0.000154549950544,0.3133895000009943,0.0859375,0.3548513999994611,0.0111607142857142,0.3104294000004302,0.0100806451612903,0.3043030999997427,0.484375,0.4965888000006089,0.086092049950544,0.002528081797235,0.0517239603432495,0.9124995302358232,0.095,0.2529999999999999,0.0570793180133432,0.9841927353595256,0.48,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.3581380118615818
ml100k,itemknn,none,200,200,10,0.1953125,0.3864044999991165,0.0,0.0,0.0260416666666666,0.3188368999999511,0.0094696969696969,0.3060129000004963,0.0,0.0,0.1953125,0.0001775568181818,0.0501993067495599,1.0,0.105,1.135,0.1015567086730911,0.9565040770941438,0.635,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,itemknn,quota_mmr,200,200,10,0.1953125,0.3825419000004331,0.08984375,0.3608731999993324,0.0284090909090909,0.306696000001466,0.0091911764705882,0.316002200001094,0.53125,0.5321828000014648,0.28515625,0.0028442513368983,0.0505245061849134,0.9174015590179972,0.105,0.25,0.1074870274277242,0.9565522609340252,0.635,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.3900677145085677
ml100k,als,none,200,200,10,3.359375,3.388397000000623,0.0,0.0,0.0125,0.3149278000000777,0.0094696969696969,0.313645299998825,0.0,0.0,3.359375,0.0001098484848484,0.0690852104185324,1.0,0.155,0.8030000000000002,0.4180874722016308,0.7796085989621943,0.63,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,als,quota_mmr,200,200,10,3.390625,3.382563200000732,0.08984375,0.3544411000002583,0.0120192307692307,0.321202600000106,0.009765625,0.30980129999989,0.609375,0.6055317999998806,3.48046875,0.0031557992788461,0.0598476171269834,0.9655430963853092,0.125,0.2465,0.4329132690882135,0.7687575982209044,0.63,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.1679251750889525
ml100k,multvae,none,200,200,10,1.140625,1.143764899999951,0.0,0.0,0.0183823529411764,0.3084793999987596,0.009765625,0.3081621999990602,0.0,0.0,1.140625,0.0001407398897058,0.0448168770048439,1.0,0.1,0.973,0.1319495922905856,0.9467383246849518,0.59,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,multvae,quota_mmr,200,200,10,1.140625,1.145129900000029,0.08984375,0.3528031000005285,0.0183823529411764,0.3061142999995354,0.0094696969696969,0.319567200000165,0.546875,0.5423000999999203,1.23046875,0.0028736352495543,0.037511038842154,0.9648066850188174,0.07,0.2485,0.1445515196441808,0.9488665678280208,0.59,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.3408040143367559
ml100k,gru4rec,none,200,200,10,79.359375,79.5338783999996,0.0,0.0,0.0328125,0.3197450999996363,0.009765625,0.3125292999993689,0.0,0.0,79.359375,0.000212890625,0.1013516349675369,1.0,0.185,0.9185,0.3202372127501853,0.8432572275759822,0.8,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,gru4rec,quota_mmr,200,200,10,79.421875,79.57833949999986,0.0859375,0.3540767000013147,0.0328125,0.3208653999990929,0.009765625,0.3085981000003812,0.578125,0.5790993999999046,79.5078125,0.003103515625,0.0918519852722451,0.946087348262892,0.16,0.262,0.3491475166790215,0.8229273535952557,0.8,3,0.3,1.0,,,,3,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.2101865329866646
luxury_beauty,popularity,none,200,200,10,0.000130972338642,0.2982205000007525,0.0,0.0,0.0104166666666666,0.3175460000002204,0.0089285714285714,0.3077576999985467,0.0,0.0,0.000130972338642,9.672619047619048e-05,0.0014453241315894,1.0,0.005,1.5,0.0124542124542124,0.991748717948718,0.28,3,0.3,1.0,,,,3,200,ok,,,1365,3589,0.0048703966229739,True,1.9,
luxury_beauty,popularity,quota_mmr,200,200,10,0.0001186859096088,0.3268482999992557,0.03125,0.3251880000007077,0.0107758620689655,0.3099511000000348,0.0094696969696969,0.3063813999997364,0.8125,0.821684999998979,0.0313686859096088,0.0041637277951933,0.0015051499783199,0.9832128965516646,0.005,1.5,0.0124542124542124,0.9917985347985347,0.28,3,0.3,1.0,,,,3,200,ok,,,1365,3589,0.0048703966229739,True,1.9,0.3501110444811863
luxury_beauty,itemknn,none,200,200,10,0.06875,0.353108000001157,0.0,0.0,0.0125,0.3111177999999199,0.0111607142857142,0.3011045000002923,0.0,0.0,0.06875,0.0001183035714285,0.2196956299065323,1.0,0.3,1.062,0.3062271062271062,0.8962820512820513,0.535,3,0.3,1.0,,,,3,200,ok,,,1365,3589,0.0048703966229739,True,1.9,
luxury_beauty,itemknn,quota_mmr,200,200,10,0.06875,0.3534980000003997,0.0347222222222222,0.2984969999997702,0.0125,0.3141446999998152,0.0104166666666666,0.3158955000017158,0.609375,0.6121672999997827,0.1034722222222222,0.0031614583333333,0.203444980506073,0.8741634630805275,0.26,0.2975,0.4717948717948718,0.7742300366300366,0.535,3,0.3,1.0,,,,3,200,ok,,,1365,3589,0.0048703966229739,True,1.9,0.0132023733135098
luxury_beauty,als,none,200,200,10,5.15625,5.152874900000825,0.0,0.0,0.0125,0.3054017000013118,0.0094696969696969,0.3165035000001808,0.0,0.0,5.15625,0.0001098484848484,0.2053389761849191,1.0,0.27,0.8019999999999999,0.5435897435897435,0.6960945054945055,0.49,3,0.3,1.0,,,,3,200,ok,,,1365,3589,0.0048703966229739,True,1.9,
luxury_beauty,als,quota_mmr,200,200,10,5.078125,5.09737320000022,0.0328125,0.3303869999999733,0.0125,0.3024922000004153,0.0094696969696969,0.3154362999994191,0.640625,0.6426414999987173,5.1109375,0.0033129734848484,0.2005421707960076,0.9571979936747276,0.25,0.2759999999999999,0.6256410256410256,0.6344227106227106,0.49,3,0.3,1.0,,,,3,200,ok,,,1365,3589,0.0048703966229739,True,1.9,0.0064326043454312
digital_music,popularity,none,200,200,10,0.0003201844262295,0.2994806000006065,0.0,0.0,0.0142045454545454,0.3218965000014577,0.0520833333333333,0.3088286999991396,0.0,0.0,0.0003201844262295,0.0003314393939393,0.0142810359355401,1.0,0.02,1.5,0.0011537096201632,0.9991027689030884,0.08,3,0.3,1.0,,,,3,200,ok,,,11268,16252,0.0006986333284143,True,1.9,
digital_music,popularity,quota_mmr,200,200,10,0.0003063725490196,0.31266770000002,0.140625,0.4249540999990131,0.0142045454545454,0.324020300000484,0.0546875,0.3222482000001037,1.15625,1.158093199999712,0.1409313725490196,0.0061257102272727,0.0142810359355401,0.9972708204224396,0.02,1.5,0.001242456514022,0.9990981540646078,0.08,3,0.3,1.0,,,,3,200,ok,,,11268,16252,0.0006986333284143,True,1.9,0.0277339777657765
digital_music,itemknn,none,200,200,10,0.328125,0.3237680999991426,0.0,0.0,0.0252403846153846,0.3237077000012505,0.0520833333333333,0.3112233000010747,0.0,0.0,0.328125,0.0003866185897435,0.0805866677698843,1.0,0.125,1.179,0.0963791267305644,0.9405436634717784,0.32,3,0.3,1.0,,,,3,200,ok,,,11268,16252,0.0006986333284143,True,1.9,
digital_music,itemknn,quota_mmr,200,200,10,0.328125,0.3269160999989253,0.140625,0.4166636000009021,0.0252403846153846,0.3269220000001951,0.0513392857142857,0.3591329999999288,0.65625,0.658448899999712,0.46875,0.0036641483516483,0.0790071196050727,0.8512058509888476,0.12,0.2669999999999999,0.132942847000355,0.8953497515086972,0.32,3,0.3,1.0,,,,3,200,ok,,,11268,16252,0.0006986333284143,True,1.9,0.0063648184661644
digital_music,als,none,200,200,10,28.734375,28.815495400000145,0.0,0.0,0.0260416666666666,0.3082534000004671,0.0546875,0.3248776000000362,0.0,0.0,28.734375,0.0004036458333333,0.042357178989799,1.0,0.09,1.4665,0.0732161874334398,0.9575765885694,0.305,3,0.3,1.0,,,,3,200,ok,,,11268,16252,0.0006986333284143,True,1.9,
digital_music,als,quota_mmr,200,200,10,28.5,28.53524449999896,0.1354166666666666,0.4072298999999475,0.0260416666666666,0.3049926999992749,0.0520833333333333,0.3229330000012851,0.515625,0.5147983999995631,28.635416666666668,0.00296875,0.0455902646347119,0.8370392195819032,0.095,0.4195,0.1222044728434504,0.9094072594959176,0.305,3,0.3,1.0,,,,3,200,ok,,,11268,16252,0.0006986333284143,True,1.9,0.0053800572329408
gift_cards,popularity,none,200,117,10,8.221520652459879e-05,0.2986698000004253,0.0,0.0,0.0104166666666666,0.3040473000000929,0.0021701388888888,0.3051742000006925,0.0,0.0,8.221520652459879e-05,6.293402777777778e-05,0.080306569750593,1.0,0.155,1.5,0.1564625850340136,0.9190068027210884,0.885,4,0.3,1.0,200.0,user history in a small catalogue,0.585,4,200,ok,,,147,456,0.037265783506385,True,1.9,
gift_cards,popularity,quota_mmr,200,117,10,7.781374501992032e-05,0.312707600000067,0.0004860031104199,0.3122260999989521,0.009765625,0.3196098000007623,0.0021551724137931,0.3070477000001119,0.296875,0.5994916999989073,0.0005638168554398,0.0015439789870689,0.0534092704351613,0.6521394738134376,0.075,0.2999999999999999,0.3265306122448979,0.8949251700680272,0.885,4,0.3,1.0,200.0,user history in a small catalogue,0.585,4,200,ok,,,147,456,0.037265783506385,True,1.9,0.0101047427512373
gift_cards,itemknn,none,200,117,10,0.001860119047619,0.3088219000001118,0.0,0.0,0.0100806451612903,0.3122700999992958,0.002297794117647,0.3127752000000328,0.0,0.0,0.001860119047619,6.189219639468691e-05,0.199604090967023,1.0,0.395,1.3595,0.5034013605442177,0.814156462585034,0.95,4,0.3,1.0,200.0,user history in a small catalogue,0.585,4,200,ok,,,147,456,0.037265783506385,True,1.9,
gift_cards,itemknn,quota_mmr,200,117,10,0.0018274853801169,0.3094830000009096,0.0004822530864197,0.3118133999996644,0.0100806451612903,0.3119228999985353,0.0022810218978102,0.3151280999991286,0.328125,0.3274534000011044,0.0023097384665367,0.0017024333352955,0.1461684908942146,0.7810040154827581,0.245,0.2859999999999999,0.9251700680272108,0.5404353741496598,0.95,4,0.3,1.0,200.0,user history in a small catalogue,0.585,4,200,ok,,,147,456,0.037265783506385,True,1.9,0.0166434673744057
gift_cards,als,none,200,117,10,0.59375,0.611746000000494,0.0,0.0,0.0100806451612903,0.3145750999992742,0.0023496240601503,0.3114002000002074,0.0,0.0,0.59375,6.21513461072035e-05,0.0648140283727834,1.0,0.145,0.482,0.9931972789115646,0.2433061224489796,0.825,4,0.3,1.0,200.0,user history in a small catalogue,0.585,4,200,ok,,,147,456,0.037265783506385,True,1.9,
gift_cards,als,quota_mmr,200,117,10,0.609375,0.6085124000001088,0.0004913522012578,0.305474900000263,0.009765625,0.3203224999997474,0.0023854961832061,0.3063333000009152,0.390625,0.3932570000015403,0.6098663522012578,0.002013880605916,0.0673091389852811,0.984866536395247,0.155,0.255,0.9863945578231292,0.2448843537414965,0.825,4,0.3,1.0,200.0,user history in a small catalogue,0.585,4,200,ok,,,147,456,0.037265783506385,True,1.9,0.0033937226385464
software,popularity,none,200,200,10,9.57707631014404e-05,0.3077729000015097,0.0,0.0,0.0104166666666666,0.3140923000009934,0.0060096153846153,0.3109817999993538,0.0,0.0,9.57707631014404e-05,8.213141025641025e-05,0.0068272907699689,1.0,0.02,1.5,0.0192572214580467,0.9852819807427784,0.27,4,0.3,1.0,,,,4,200,ok,,,727,1779,0.0077884040691763,True,1.9,
software,popularity,quota_mmr,200,200,10,9.964923469387755e-05,0.3019361999995453,0.0089285714285714,0.3180763000000297,0.0104166666666666,0.3145216000011714,0.0060096153846153,0.306252599999425,0.4375,0.4463195000007545,0.0090282206632653,0.0022696314102564,0.0019342640361727,0.8894520868220995,0.005,1.0,0.0275103163686382,0.9844030261348006,0.27,4,0.3,1.0,,,,4,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.0820223316013895
software,itemknn,none,200,200,10,0.0208333333333333,0.3236984000013763,0.0,0.0,0.011574074074074,0.3105089000000589,0.0071022727272727,0.3085468999997829,0.0,0.0,0.0208333333333333,9.3381734006734e-05,0.0835669438431799,1.0,0.155,0.9025,0.5777166437414031,0.735232462173315,0.57,4,0.3,1.0,,,,4,200,ok,,,727,1779,0.0077884040691763,True,1.9,
software,itemknn,quota_mmr,200,200,10,0.0208333333333333,0.3230858999995689,0.0094696969696969,0.3000676000010571,0.0111607142857142,0.3202679000005446,0.0072674418604651,0.3065744999985327,0.625,0.6222610999993776,0.0303030303030303,0.0032171407807308,0.082831833475456,0.9160219610749192,0.16,0.265,0.7661623108665749,0.5835337001375516,0.57,4,0.3,1.0,,,,4,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.0065217729710061
software,als,none,200,200,10,2.5625,2.570143000000826,0.0,0.0,0.0111607142857142,0.3131441999994422,0.0067934782608695,0.304598700000497,0.0,0.0,2.5625,8.977096273291925e-05,0.0725915942219271,1.0,0.155,0.6335000000000001,0.8019257221458047,0.5273961485557084,0.52,4,0.3,1.0,,,,4,200,ok,,,727,1779,0.0077884040691763,True,1.9,
software,als,quota_mmr,200,200,10,2.515625,2.511432799999966,0.0091911764705882,0.3116290999987541,0.0111607142857142,0.3156773999999132,0.0066489361702127,0.3113985999989381,0.671875,0.668913600000451,2.5248161764705883,0.0034484232522796,0.0689866790636583,0.9700170243724926,0.145,0.262,0.8638239339752407,0.4697001375515818,0.52,4,0.3,1.0,,,,4,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.004272997304617
ml100k,popularity,none,200,200,10,0.0001609994848016,0.300929899998664,0.0,0.0,0.0107758620689655,0.3192902999999205,0.0094696969696969,0.3135822000003827,0.0,0.0,0.0001609994848016,0.0001012277951933,0.0534114253795015,1.0,0.105,1.1920000000000002,0.0489251297257227,0.9825426241660488,0.44,4,0.3,1.0,,,,4,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,popularity,quota_mmr,200,200,10,0.0001507477086348,0.3187077999991743,0.0859375,0.3511677999995299,0.0111607142857142,0.3088435000008758,0.0094696969696969,0.3185413999999582,0.5,0.4910804000010103,0.0860882477086348,0.002603152056277,0.0495245622711756,0.9126593585277336,0.09,0.2544999999999999,0.0526315789473684,0.9846323202372128,0.44,4,0.3,1.0,,,,4,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.36069476770675
ml100k,itemknn,none,200,200,10,0.1875,0.382852400000047,0.0,0.0,0.0252403846153846,0.3256583999991562,0.0091911764705882,0.3147060999999667,0.0,0.0,0.1875,0.0001721578054298,0.0540864905941787,1.0,0.09,1.122,0.0919199406968124,0.9603973313565604,0.575,4,0.3,1.0,,,,4,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,itemknn,quota_mmr,200,200,10,0.1875,0.381413999999495,0.08984375,0.3534601999999722,0.0252403846153846,0.3316508000007161,0.0100806451612903,0.3076014999987819,0.515625,0.5165600999989692,0.27734375,0.0027547301488833,0.0563774966179797,0.920392700542485,0.1,0.248,0.1030392883617494,0.9583484062268348,0.575,4,0.3,1.0,,,,4,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.3984467848293642
ml100k,als,none,200,200,10,3.375,3.385136900000361,0.0,0.0,0.0125,0.315158600000359,0.0094696969696969,0.3152939999999944,0.0,0.0,3.375,0.0001098484848484,0.0685136534080465,1.0,0.155,0.8435000000000001,0.4180874722016308,0.779991104521868,0.675,4,0.3,1.0,,,,4,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,als,quota_mmr,200,200,10,3.375,3.3837211999998544,0.09375,0.370205100000021,0.0125,0.3084885999996913,0.009765625,0.3119549999992159,0.59375,0.5921648999992613,3.46875,0.003080078125,0.0489981601915242,0.964731771198678,0.1,0.2575,0.4447739065974796,0.7648524833209785,0.675,4,0.3,1.0,,,,4,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.1686352185828985
ml100k,multvae,none,200,200,10,1.140625,1.1423670000003767,0.0,0.0,0.0183823529411764,0.3084616999985883,0.009765625,0.3083817000006092,0.0,0.0,1.140625,0.0001407398897058,0.0580892845878525,1.0,0.11,0.963,0.1408450704225352,0.9475218680504076,0.565,4,0.3,1.0,,,,4,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,multvae,quota_mmr,200,200,10,1.140625,1.1316095999991376,0.08203125,0.3542522000007011,0.0183823529411764,0.3061255000011442,0.009765625,0.3108735999994678,0.546875,0.5519134000005579,1.22265625,0.0028751148897058,0.0610910564040562,0.9657623901673223,0.12,0.246,0.1482579688658265,0.9480340993328392,0.565,4,0.3,1.0,,,,4,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.3441312502808288
ml100k,gru4rec,none,200,200,10,78.796875,79.00099099999898,0.0,0.0,0.03125,0.3195199999991018,0.009765625,0.3093764999994164,0.0,0.0,78.796875,0.000205078125,0.0792578088965771,1.0,0.165,0.913,0.3335804299481097,0.8280770941438103,0.79,4,0.3,1.0,,,,4,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,gru4rec,quota_mmr,200,200,10,78.71875,78.97464929999842,0.0859375,0.3523320999993302,0.0328125,0.3206681000010576,0.0094696969696969,0.3174555999994481,0.578125,0.5802051999999094,78.8046875,0.0031020359848484,0.0653175825052341,0.9460257155741064,0.125,0.262,0.369162342475908,0.8054892512972572,0.79,4,0.3,1.0,,,,4,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.2107538870523211
luxury_beauty,popularity,none,200,200,10,0.0001226933647428,0.3076538000004802,0.0,0.0,0.0107758620689655,0.3176048000004812,0.0089285714285714,0.3095486999991408,0.0,0.0,0.0001226933647428,9.852216748768474e-05,0.0078906482631788,1.0,0.015,1.5,0.0124542124542124,0.9915912087912088,0.265,4,0.3,1.0,,,,4,200,ok,,,1365,3589,0.0048703966229739,True,1.9,
luxury_beauty,popularity,quota_mmr,200,200,10,0.0001221180148495,0.3102343000009568,0.03125,0.3271560000011959,0.0111607142857142,0.3022266999996645,0.0089285714285714,0.3076959000009083,0.8125,0.8157214000002568,0.0313721180148495,0.0041629464285714,0.0080102999566398,0.9830635204851856,0.015,1.5,0.0124542124542124,0.9916505494505494,0.265,4,0.3,1.0,,,,4,200,ok,,,1365,3589,0.0048703966229739,True,1.9,0.3423464223460929
luxury_beauty,itemknn,none,200,200,10,0.071875,0.3564764999991894,0.0,0.0,0.0130208333333333,0.3133940999996412,0.0104166666666666,0.315241899999819,0.0,0.0,0.071875,0.0001171875,0.2002060323273433,1.0,0.255,1.0405000000000002,0.3164835164835164,0.888170695970696,0.465,4,0.3,1.0,,,,4,200,ok,,,1365,3589,0.0048703966229739,True,1.9,
luxury_beauty,itemknn,quota_mmr,200,200,10,0.075,0.3712492000013299,0.0328125,0.324208500000168,0.0125,0.3239319999993313,0.0107758620689655,0.3174525000013091,0.578125,0.5954007000000274,0.1078125,0.0030070043103448,0.1979065400512123,0.8803037480080927,0.25,0.3044999999999999,0.4578754578754578,0.7758989010989011,0.465,4,0.3,1.0,,,,4,200,ok,,,1365,3589,0.0048703966229739,True,1.9,0.0136707381104301
luxury_beauty,als,none,200,200,10,5.109375,5.130065600000307,0.0,0.0,0.0125,0.3017640999987634,0.0094696969696969,0.3153597000000445,0.0,0.0,5.109375,0.0001098484848484,0.1824299487055073,1.0,0.225,0.8190000000000001,0.5216117216117216,0.7180989010989011,0.445,4,0.3,1.0,,,,4,200,ok,,,1365,3589,0.0048703966229739,True,1.9,
luxury_beauty,als,quota_mmr,200,200,10,5.125,5.123595500001102,0.03125,0.3162840999993932,0.0125,0.3030223999994632,0.009765625,0.3129009000003862,0.640625,0.6400825999990047,5.15625,0.0033144531249999,0.1753113647757354,0.9563558955501208,0.205,0.2789999999999999,0.6,0.652847619047619,0.445,4,0.3,1.0,,,,4,200,ok,,,1365,3589,0.0048703966229739,True,1.9,0.0070180908534416
digital_music,popularity,none,200,200,10,0.0003150201612903,0.3004703000005975,0.0,0.0,0.0142045454545454,0.3227230000011332,0.0546875,0.3197464999993826,0.0,0.0,0.0003150201612903,0.0003444602272727,0.0103080315582242,1.0,0.02,1.5,0.001242456514022,0.9991025026624069,0.085,4,0.3,1.0,,,,4,200,ok,,,11268,16252,0.0006986333284143,True,1.9,
digital_music,popularity,quota_mmr,200,200,10,0.0003169371196754,0.3004898999988654,0.1354166666666666,0.4167448000007425,0.0148809523809523,0.3048008000005211,0.0513392857142857,0.3580268999994587,1.15625,1.1566609000001336,0.1357336037863421,0.0061123511904761,0.0103080315582242,0.9971865195632073,0.02,1.5,0.0013312034078807,0.9991010827121052,0.085,4,0.3,1.0,,,,4,200,ok,,,11268,16252,0.0006986333284143,True,1.9,0.0276446782151043
digital_music,itemknn,none,200,200,10,0.328125,0.325680400001147,0.0,0.0,0.0240384615384615,0.3251419000007445,0.0520833333333333,0.313769800000955,0.0,0.0,0.328125,0.0003806089743589,0.0549489136988059,1.0,0.09,1.165,0.1004614838480653,0.93681025914093,0.265,4,0.3,1.0,,,,4,200,ok,,,11268,16252,0.0006986333284143,True,1.9,
digital_music,itemknn,quota_mmr,200,200,10,0.328125,0.3427769000008993,0.1354166666666666,0.4083033999995678,0.0260416666666666,0.2985366000011709,0.0546875,0.3298364000002038,0.6875,0.6867994000003819,0.4635416666666666,0.0038411458333333,0.051377222044173,0.8542925599537223,0.08,0.265,0.1340078097266595,0.8939136492722755,0.265,4,0.3,1.0,,,,4,200,ok,,,11268,16252,0.0006986333284143,True,1.9,0.0063983517597794
digital_music,als,none,200,200,10,28.703125,28.8969290999994,0.0,0.0,0.0260416666666666,0.3077291000008699,0.0520833333333333,0.3154620000004797,0.0,0.0,28.703125,0.000390625,0.0410691904859488,1.0,0.06,1.4614999999999998,0.0786297479588214,0.953429534966276,0.295,4,0.3,1.0,,,,4,200,ok,,,11268,16252,0.0006986333284143,True,1.9,
digital_music,als,quota_mmr,200,200,10,28.625,28.752505500000552,0.13020833333333334,0.4118925999991916,0.026041666666666668,0.3060414000010496,0.0546875,0.33527499999945576,0.546875,0.5504664999989473,28.755208333333332,0.003138020833333333,0.04405926392175486,0.842014889751514,0.07,0.4514999999999999,0.12602058927937523,0.9044666311679092,0.295,4,0.3,1.0,,,,4,200,ok,,,11268,16252,0.0006986333284143571,True,1.9,0.005311509595685251
