user_row,ndcg,ndcg_vs_retrieval,recall,exposure_parity,dataset,family,reranker,repeat,intra_list_similarity
24,0.5,0.8046152661945624,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0133149243904804
26,0.0,0.7369949824149973,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0088138217326968
28,0.0,0.975607137014128,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0215588870590288
30,0.0,0.8034507158601384,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0071059946038113
35,0.5,0.6543033596444969,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.006749909048274
37,0.0,0.6730005470161879,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0064874217197326
38,0.6309297535714575,0.7197877399547312,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0163680914107261
47,0.0,0.6383412254433893,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0080262083393312
50,0.0,0.6817497045776078,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0075874533333671
52,0.0,0.7000861944144107,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0116727990103194
59,0.0,0.7215426577286324,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0106416621716298
63,0.0,0.7882407765556585,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0131096846635569
66,0.0,0.6858127196619539,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0052002711431941
69,0.0,0.701873747535759,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0099453140927246
70,0.0,0.6994065049679237,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0132776084484526
71,0.0,0.8012522179136515,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0137390322188252
73,0.0,0.5911556268364083,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0036990930298425
77,0.0,0.692780328415203,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0140881841586406
78,0.0,0.6154136626603246,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0054693863230364
81,0.0,0.6487590312334163,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0077927900793235
82,0.0,0.7016829366935952,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0177166437408905
83,0.0,0.7302882043893973,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0057178659657575
84,0.0,0.6946039667638547,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0098655665750979
86,0.3562071871080222,0.6691248179845579,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0080871048911472
89,0.0,0.7106588732758116,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0095082796823608
90,0.0,0.7063292761208481,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0050403758594081
92,0.0,0.7560024788286117,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0140044395636323
93,0.6309297535714575,0.6185672470068552,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0063287693131485
97,0.0,0.7897755304966975,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0136107660671522
101,0.5,0.7647235578592636,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0092034468042038
103,0.0,0.7714171164879348,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0183230578462945
109,0.0,0.7468891111251216,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0138738636896086
111,0.0,0.7378716179399609,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.017323494974174
112,0.0,0.6450499653605578,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0055612260455526
113,0.0,0.6971946637658969,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0093623225781975
116,0.6309297535714575,0.6957578006489298,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0096363176730888
117,1.0,0.7130815199590831,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0053908289437112
118,0.0,0.7048602705877236,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.008173396682743
121,0.0,0.7196747563630155,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0130237845254485
123,0.0,0.6699360261836701,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0067457942741109
128,0.0,0.7274504933173599,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0173429674461595
130,0.0,0.6026807407892801,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0041210753099334
132,0.3333333333333333,0.6742594804593749,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0082888136479351
133,0.0,0.7014388692351209,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.010867547391206
134,0.0,0.6373429320145781,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0041088955801561
136,0.0,0.7754920557740209,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.007896292672709
138,0.0,0.7592110205457784,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0140494974034022
140,0.0,0.7274108952039763,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0154288642717764
146,0.3868528072345416,0.936638621047782,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0126966131697418
147,0.0,0.7045847643349066,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0091665590925916
148,0.0,0.7844662529602889,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0116689149601057
149,0.5,0.640855626126766,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0054366708404458
150,0.0,0.9326430387639614,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0138835655239099
153,0.0,0.9457610810471504,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0127527784791432
154,0.0,0.7144159475482417,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0135363409226893
159,0.0,0.715901169289201,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.007695787120948
162,0.0,0.6823345042540948,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0118017838886132
164,0.0,0.5887518748851244,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0064089002654509
167,0.0,0.6543463078289965,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0104137886594083
170,0.0,0.7958104349526834,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0167874124991573
172,0.0,0.698357969356464,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0095700963129182
175,0.0,0.6754379687105101,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.007287846512346
177,0.0,0.6252144588600045,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0060067640606225
178,0.0,0.6574503142434092,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.009475937648197
182,0.0,0.756061282743268,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.013750618205552
186,0.0,0.6494634544504707,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0050800840276964
188,0.5,0.7028333141007809,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0085431592196942
192,0.0,0.6780610789098442,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0140568979100227
193,0.0,0.7406142500105186,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0148748554697384
195,0.0,0.7881923713322103,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0114077806296945
198,0.0,0.7392212493168319,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0107957103015739
199,0.0,0.7812176246067379,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0174611287950237
200,0.0,0.6482400715926626,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0115339444392465
201,0.0,0.6788686881014252,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0078181906372793
202,0.0,0.7363602283053416,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0151170065513689
209,0.0,0.7433623889769344,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0185067335330843
216,0.0,0.6957159558167645,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0092952961443221
222,0.0,0.7733663602560479,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0139972838943975
223,0.2890648263178879,0.7334592849559878,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0167197009892129
227,0.0,0.6804097189038009,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0118183329134295
228,0.0,0.7577118308866795,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0153958745965154
229,0.0,0.666856384244868,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0114037390466173
232,0.0,0.6447672996654742,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0061053268685993
233,1.0,0.6978167218093444,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0093157038870855
235,1.0,0.6567998851689193,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0099256017364815
237,0.0,0.6492442645653047,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0093708101572286
239,0.0,0.6374100612007625,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0065644743883718
244,0.0,0.6031058439768413,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0049673156539588
246,0.0,0.7783027685832986,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0165325775217752
247,0.0,0.7144837042375779,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0083279671011326
250,0.0,0.6086069349942719,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0058695316261478
251,0.0,0.7139822587549184,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0125643435651775
252,1.0,0.9678929280880216,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0224159462020385
261,0.0,0.8290157251909512,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.015508455443358
264,0.5,0.708199039197556,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0131116937221415
265,0.6309297535714575,0.675657045176677,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0111288530436561
270,0.0,0.7409750819634516,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0108042331491779
272,0.6309297535714575,0.6916196985778966,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0122323456302433
273,0.3868528072345416,0.6998686702128993,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0161178249806796
275,0.0,0.6650211282601659,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0121497822024196
276,0.0,0.6554917967249888,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0083975284003354
279,0.0,0.625357313013711,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0053397330893734
282,1.0,0.9604895034124826,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0186954916845853
283,0.0,0.7265960412888921,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0161602110288555
286,0.0,0.6823229650629368,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0054632516518181
287,0.0,0.695715169228744,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.011813528723137
289,0.0,0.7513204486549152,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0114565355629453
290,0.0,0.7286289138426343,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0126480363631788
291,0.0,0.7642283418007534,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0163577026251754
292,0.0,0.6652392322698187,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0089323185054653
294,0.5,0.8184840382849082,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0092985648953848
297,0.0,0.6525603053488863,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0093632315598699
298,0.0,0.7631345102995869,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0188174282700739
300,0.0,0.7005238042962876,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0085606512808472
302,0.3154648767857287,0.7149243340727284,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0098073631437506
306,0.0,0.6006865592122241,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0051447105880359
307,0.0,0.7256640154253114,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0140858021851734
311,0.2890648263178879,0.7194073972719117,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0091904244595362
313,0.0,0.6692969933693063,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0144074032403851
315,0.0,0.6928107027681628,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.012317498370661
316,0.0,0.6662080652792104,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0051227909479472
317,0.5,0.7223040550582457,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.007812711951814
319,0.0,0.6722837429182091,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0116221315213134
320,0.0,0.7564417193809382,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.01572886558
321,0.0,0.7389647782191295,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0097806936051896
322,0.0,0.6560487945349621,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0097310402353064
324,0.0,0.7914846400791355,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0082187062263975
326,0.0,0.6803459002391836,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0135471877830468
327,0.0,0.5833014751897536,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0061691528668523
329,1.0,0.7424640228741697,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0165441451334103
330,0.0,0.6905143766550975,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0105327998893368
331,0.0,0.6418729008672961,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0047830859537121
332,0.0,0.6783267869796098,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0114699686365882
337,0.0,0.6901097089358018,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0129348735893045
340,0.2890648263178879,0.6715633608653793,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.010165248217489
342,0.0,0.9639146860918224,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0148464246576488
344,0.0,0.6191311924278626,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0081691712842366
345,0.0,0.6261182368201562,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0061417006712558
347,0.0,0.6988893554427855,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0122187782378983
348,0.0,0.6179679798507982,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0081696503800365
354,0.0,0.9089364036382648,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0104243407129001
355,0.0,0.7302592032145849,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0089437274760668
359,0.0,0.6558872821126781,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0104038056055301
361,0.3868528072345416,0.7464365097689603,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.012148115651551
362,0.0,0.7625254166889698,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0114831615735743
364,0.0,0.7202435571833599,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0071788468902226
366,0.5,0.6961365141433613,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0149209012052578
368,0.0,0.6833361003044384,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0051368957057795
370,0.430676558073393,0.60987589785267,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0054678056573986
375,0.0,0.7247675821868179,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0110638600960269
376,0.0,0.7388331548903389,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0138814545935414
378,0.0,0.6187327686849565,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0054144211905602
380,0.0,0.607150754769912,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0043314621070203
381,1.0,0.7656137390873275,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0139878426970108
385,0.0,0.7025631614694575,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0121065429987992
386,0.0,0.6690640839302352,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0059328904860189
391,0.0,0.7966928759143203,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0156768581400155
392,0.0,0.6258122408552288,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0051864805918496
397,0.0,0.6651230948657423,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0109249342545269
401,0.0,0.6114520683393333,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0065438497590032
404,0.0,0.8193591865059605,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0122224774282605
405,0.0,0.8845071657099761,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0149515939893521
406,0.0,0.6590952767942697,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0083673979774747
407,0.0,0.7005751730353266,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0082080711991486
408,0.0,0.7885375780457774,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.006336756922181
409,0.0,0.6544129203995621,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0094251566312123
412,0.0,0.6904580669091956,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0110636539595862
414,0.3868528072345416,0.8009342091261364,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0135349820799285
416,0.0,0.6701843031411295,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.009452779866711
417,0.0,0.695553241564405,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0110716595568605
419,0.0,0.6715706998451724,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0112143595281533
420,0.0,0.7349929920701946,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0159881188728563
421,0.0,0.6900996501653565,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0115707733807772
422,0.0,0.7011613854164847,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0114441589673069
423,0.0,0.5915632922791332,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0071710815474202
424,0.0,0.6167433110872608,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0088463274879688
428,0.5,0.9164758693614244,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0135738745599604
429,0.430676558073393,0.5910044756070465,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0045966710963016
435,0.3868528072345416,0.8579297161063597,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.009387544010246
436,0.0,0.7289022258926064,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0087963497909271
437,0.0,0.6590720063966486,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0079822676978635
440,0.3010299956639812,0.7910190643408065,1.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0086833373319671
441,0.0,0.7966423724562607,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0167823176940155
443,0.0,0.6643006662760362,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0086852787755992
444,0.0,0.7370721829525405,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.011802187989114
445,0.0,0.8148286266828858,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0097596656658904
446,0.0,0.6377094913737713,0.0,0.2,gift_cards,itemknn,quota_mmr,1,0.0070951131534096
450,0.430676558073393,0.9561431805650136,1.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0217658222178991
451,0.0,0.6626615537892424,0.0,0.3,gift_cards,itemknn,quota_mmr,1,0.0086983280747798
2,0.0,1.0,0.0,0.7,gift_cards,als,none,1,
5,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
7,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
9,0.0,1.0,0.0,0.7,gift_cards,als,none,1,
11,0.0,1.0,0.0,0.9,gift_cards,als,none,1,
13,0.3562071871080222,1.0,1.0,0.3,gift_cards,als,none,1,
16,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
18,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
19,0.0,1.0,0.0,0.3,gift_cards,als,none,1,
20,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
23,0.0,1.0,0.0,0.7,gift_cards,als,none,1,
24,0.0,1.0,0.0,0.9,gift_cards,als,none,1,
26,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
28,0.3868528072345416,1.0,1.0,0.4,gift_cards,als,none,1,
30,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
35,0.430676558073393,1.0,1.0,0.7,gift_cards,als,none,1,
37,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
38,0.3562071871080222,1.0,1.0,0.2,gift_cards,als,none,1,
47,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
50,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
52,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
59,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
63,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
66,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
69,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
70,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
71,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
73,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
77,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
78,0.430676558073393,1.0,1.0,0.4,gift_cards,als,none,1,
81,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
82,0.430676558073393,1.0,1.0,0.6,gift_cards,als,none,1,
83,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
84,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
86,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
89,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
90,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
92,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
93,0.3333333333333333,1.0,1.0,0.2,gift_cards,als,none,1,
97,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
101,0.0,1.0,0.0,0.7,gift_cards,als,none,1,
103,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
109,0.0,1.0,0.0,0.8,gift_cards,als,none,1,
111,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
112,0.3333333333333333,1.0,1.0,0.4,gift_cards,als,none,1,
113,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
116,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
117,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
118,0.0,1.0,0.0,0.7,gift_cards,als,none,1,
121,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
123,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
128,0.0,1.0,0.0,0.8,gift_cards,als,none,1,
130,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
132,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
133,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
134,0.0,1.0,0.0,0.8,gift_cards,als,none,1,
136,0.0,1.0,0.0,0.8,gift_cards,als,none,1,
138,0.0,1.0,0.0,0.8,gift_cards,als,none,1,
140,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
146,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
147,0.0,1.0,0.0,0.8,gift_cards,als,none,1,
148,0.0,1.0,0.0,0.3,gift_cards,als,none,1,
149,0.3562071871080222,1.0,1.0,0.3,gift_cards,als,none,1,
150,0.0,1.0,0.0,0.8,gift_cards,als,none,1,
153,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
154,0.3562071871080222,1.0,1.0,0.4,gift_cards,als,none,1,
159,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
162,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
164,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
167,0.0,1.0,0.0,0.9,gift_cards,als,none,1,
170,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
172,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
175,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
177,0.0,1.0,0.0,0.8,gift_cards,als,none,1,
178,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
182,0.0,1.0,0.0,0.8,gift_cards,als,none,1,
186,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
188,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
192,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
193,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
195,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
198,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
199,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
200,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
201,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
202,0.0,1.0,0.0,0.3,gift_cards,als,none,1,
209,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
216,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
222,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
223,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
227,0.0,1.0,0.0,0.7,gift_cards,als,none,1,
228,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
229,0.0,1.0,0.0,0.8,gift_cards,als,none,1,
232,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
233,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
235,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
237,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
239,0.5,1.0,1.0,0.4,gift_cards,als,none,1,
244,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
246,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
247,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
250,0.3562071871080222,1.0,1.0,0.4,gift_cards,als,none,1,
251,0.0,1.0,0.0,0.7,gift_cards,als,none,1,
252,0.6309297535714575,1.0,1.0,0.5,gift_cards,als,none,1,
261,0.0,1.0,0.0,1.0,gift_cards,als,none,1,
264,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
265,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
270,0.0,1.0,0.0,0.7,gift_cards,als,none,1,
272,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
273,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
275,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
276,0.0,1.0,0.0,0.8,gift_cards,als,none,1,
279,0.0,1.0,0.0,0.5,gift_cards,als,none,1,
282,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
283,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
286,0.0,1.0,0.0,0.3,gift_cards,als,none,1,
287,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
289,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
290,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
291,0.430676558073393,1.0,1.0,0.5,gift_cards,als,none,1,
292,0.0,1.0,0.0,0.2,gift_cards,als,none,1,
294,0.430676558073393,1.0,1.0,0.5,gift_cards,als,none,1,
297,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
298,0.430676558073393,1.0,1.0,0.9,gift_cards,als,none,1,
300,0.3562071871080222,1.0,1.0,0.4,gift_cards,als,none,1,
302,0.3333333333333333,1.0,1.0,0.8,gift_cards,als,none,1,
306,0.0,1.0,0.0,0.4,gift_cards,als,none,1,
307,0.0,1.0,0.0,0.6,gift_cards,als,none,1,
