dataset,family,reranker,n_users,n_candidates,k,cpu_train,wall_train,cpu_rerank_setup,wall_rerank_setup,cpu_retrieve_score,wall_retrieve_score,cpu_retrieve_select,wall_retrieve_select,cpu_rerank,wall_rerank,cpu_once,cpu_per_request,ndcg,ndcg_vs_retrieval,recall,exposure_parity,catalogue_coverage,gini,candidate_hit_rate,note.seed,note.lam,note.mu,repeat,n_candidates_requested,status,error,below_quantum,n_items,n_train_users,density,trustworthy,busy_pct_at_start,intra_list_similarity,note.time_bounded_reranker
ml100k,popularity,qubo_feasible,100,100,10,0.000163612565445,0.3094169000032707,0.08984375,0.3690200999990338,0.0058962264150943,0.3082663999957731,0.0042229729729729,0.3100506999981007,30.1875,30.12334620000184,0.090007362565445,0.3019761919938807,0.0504021165840409,0.8107062489924624,0.1,0.1999999999999999,0.1037805782060785,0.9616100815418828,0.44,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.2859850557447823,
ml100k,popularity,qubo_tabu,100,100,10,0.0001606683804627,0.3063182999976561,0.0859375,0.3573039000038989,0.0060096153846153,0.2993769999957294,0.0040584415584415,0.3144336000041221,24.234375,24.24436679999781,0.0860981683804627,0.2424444305694305,0.0349420682642876,0.8516470908038548,0.07,0.1999999999999999,0.0756115641215715,0.9750200148257968,0.44,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.2969434591444647,True
ml100k,itemknn,none,100,100,10,0.1875,0.3871017999990727,0.0,0.0,0.0142045454545454,0.3064857999997912,0.0043402777777777,0.30486910000036,0.0,0.0,0.1875,0.0001854482323232,0.0623552320748689,1.0,0.14,1.105,0.0926612305411415,0.9553313565604152,0.49,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,,
ml100k,itemknn,greedy_topk,100,100,10,0.1953125,0.3893472999989171,0.09375,0.3662117999992915,0.0142045454545454,0.313126100001682,0.0040064102564102,0.3100431999991997,0.0148809523809523,0.3199114000017289,0.2890625,0.000330919080919,0.0623552320748689,1.0,0.14,1.105,0.0926612305411415,0.9553313565604152,0.49,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.4477687486614315,
ml100k,itemknn,mmr,100,100,10,0.1953125,0.3851511999964714,0.0859375,0.3559703999999328,0.0142045454545454,0.3228409000003012,0.0040584415584415,0.3047892000031424,0.171875,0.3543590000044787,0.28125,0.0019013798701298,0.0616838084669676,0.9970836603613856,0.14,1.059,0.0985915492957746,0.9486790214974056,0.49,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.433903488183629,
ml100k,itemknn,quota_mmr,100,100,10,0.1953125,0.3895272000008845,0.08984375,0.3568274999997811,0.0142045454545454,0.3156238000010489,0.0043402777777777,0.3049918999968213,0.109375,0.3426622999977553,0.28515625,0.0012791982323232,0.0684577832377159,0.9122189770806772,0.14,0.251,0.0985915492957746,0.9527753891771684,0.49,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.3804942039502718,
ml100k,itemknn,balanced_quota,100,100,10,0.1953125,0.3894512000042596,0.08984375,0.3579559999998309,0.0148809523809523,0.3122512999980245,0.0042808219178082,0.3030684999976074,0.1015625,0.4155045000006794,0.28515625,0.0012072427429876,0.0681937827330375,0.905299862510144,0.14,0.1999999999999999,0.1022979985174203,0.9523024462564864,0.49,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.3757723762460282,
ml100k,itemknn,qubo_feasible,100,100,10,0.1875,0.3839537000021664,0.09375,0.3666607000050135,0.0142045454545454,0.3087251000033575,0.0041666666666666,0.3120169000030728,29.921875,29.929903399999603,0.28125,0.2994024621212121,0.0370178703210207,0.7571270169317812,0.07,0.1999999999999999,0.1527057079318013,0.9260904373610082,0.49,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.2785988195122086,
ml100k,itemknn,qubo_tabu,100,100,10,0.1953125,0.3892734999972163,0.08984375,0.3556420000022626,0.0142045454545454,0.3161841000037384,0.0040064102564102,0.3077181999979075,24.203125,24.26060729999881,0.28515625,0.2422133595571095,0.0658369238907539,0.7945369966256992,0.14,0.1999999999999999,0.1415863602668643,0.935518161601186,0.49,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.2848572605340123,True
ml100k,als,none,100,100,10,5.78125,4.794781099997636,0.0,0.0,0.008203125,0.2620762000005925,0.0041118421052631,0.3096297999945818,0.0,0.0,5.78125,0.0001231496710526,0.0614407017777783,1.0,0.16,0.8320000000000002,0.3335804299481097,0.8010748702742773,0.56,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,,
ml100k,als,greedy_topk,100,100,10,6.03125,4.772900100004335,0.08984375,0.3557997999960207,0.0100806451612903,0.2020802000042749,0.0041666666666666,0.3115392000036081,0.01953125,0.3125351999988197,6.12109375,0.0003377856182795,0.0614407017777783,1.0,0.16,0.8320000000000002,0.3335804299481097,0.8010748702742773,0.56,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.2238691387467309,
