dataset,family,reranker,repeat,n_users,n_candidates,k,cpu_train,wall_train,cpu_rerank_setup,wall_rerank_setup,cpu_retrieve_score,wall_retrieve_score,cpu_retrieve_select,wall_retrieve_select,cpu_rerank,wall_rerank,cpu_once,cpu_per_request,ndcg,ndcg_vs_retrieval,recall,exposure_parity,catalogue_coverage,gini,candidate_hit_rate,note.seed,note.lam,note.mu,note.n_candidates_requested,note.n_candidates_capped_by,status,error,below_quantum,n_items,n_train_users,density,trustworthy,busy_pct_at_start,intra_list_similarity
gift_cards,popularity,none,0,200,126,10,8.025166923472008e-05,0.3077531999997518,0.0,0.0,0.0100806451612903,0.3183430999997654,0.0030940594059405,0.3069562999999107,0.0,0.0,8.025166923472008e-05,6.587352283615459e-05,0.0582075728513028,1.0,0.12,1.5,0.1224489795918367,0.9208979591836736,0.895,0,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,
gift_cards,popularity,quota_mmr,0,200,126,10,8.10215193155302e-05,0.3070231000001513,0.0004905808477237,0.3121587999994517,0.0100806451612903,0.3152442000000519,0.0029481132075471,0.3120049999997718,0.359375,0.3541105999993306,0.0005716023670392,0.0018620187918441,0.0525431886506087,0.6338874043509347,0.1,0.2989999999999999,0.4013605442176871,0.8876326530612245,0.895,0,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,0.0081977785560779
gift_cards,itemknn,none,0,200,126,10,0.0020424836601307,0.2996850000008635,0.0,0.0,0.0104166666666666,0.3198166000001947,0.0026483050847457,0.3051783999999315,0.0,0.0,0.0020424836601307,6.532485875706214e-05,0.1344178704564845,1.0,0.3,1.3625,0.5034013605442177,0.8134353741496598,0.955,0,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,
gift_cards,itemknn,quota_mmr,0,200,126,10,0.0020292207792207,0.308840799999416,0.0004867601246105,0.3117905999997674,0.0104166666666666,0.314120300000468,0.0025826446280991,0.3111906000003728,0.375,0.3799565999997867,0.0025159809038313,0.0019399965564738,0.1029973765073384,0.7178268183723898,0.21,0.2679999999999999,0.9931972789115646,0.3800204081632653,0.955,0,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,0.0107285743801339
gift_cards,als,none,0,200,126,10,0.640625,0.6253197999994882,0.0,0.0,0.0104166666666666,0.3210030000000188,0.0024606299212598,0.305959499999517,0.0,0.0,0.640625,6.438648293963254e-05,0.0539461693592054,1.0,0.13,0.489,0.979591836734694,0.2441904761904761,0.895,0,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,
gift_cards,als,quota_mmr,0,200,126,10,0.71875,0.6199349999997139,0.0004929022082018,0.3082315999999991,0.0107758620689655,0.3124465999999302,0.0024038461538461,0.3141058000001067,0.421875,0.4286172000001897,0.7192429022082019,0.002175273541114,0.0463336727222359,0.977574535492976,0.105,0.2575,0.9727891156462584,0.2671496598639455,0.895,0,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,0.0027882832663778
software,popularity,none,0,200,200,10,0.0001004177377892,0.3036216000000422,0.0,0.0,0.0107758620689655,0.3129151000002821,0.0061274509803921,0.3147606999991694,0.0,0.0,0.0001004177377892,8.451656524678837e-05,0.0034394140144926,1.0,0.01,1.0,0.0192572214580467,0.9853590096286108,0.285,0,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,
software,popularity,quota_mmr,0,200,200,10,0.0001023248199083,0.2972554999996646,0.0089285714285714,0.3150703000001158,0.0107758620689655,0.3126156999996965,0.0061274509803921,0.3154655000007551,0.46875,0.465977699999712,0.0090308962484797,0.0024282665652467,0.0045999728994467,0.5933797240691545,0.01,0.0,0.0316368638239339,0.9845873452544704,0.285,0,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,0.0035804593589154
software,itemknn,none,0,200,200,10,0.0223214285714285,0.3124465999999302,0.0,0.0,0.0120192307692307,0.3062827999992805,0.0069444444444444,0.3119154999994862,0.0,0.0,0.0223214285714285,9.481837606837608e-05,0.0836235867418201,1.0,0.145,0.9705,0.5543328748280605,0.758,0.525,0,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,
software,itemknn,quota_mmr,0,200,200,10,0.0223214285714285,0.3075904999996055,0.0089285714285714,0.3162141000002521,0.0120192307692307,0.3092913999998927,0.0071022727272727,0.3110735999998724,0.609375,0.6150748000000021,0.03125,0.0031424825174825,0.0856105580098546,0.8891980143359502,0.145,0.2725,0.7950481430536451,0.5677702888583219,0.525,0,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,0.005039018522429
software,als,none,0,200,200,10,2.578125,2.5729603000008865,0.0,0.0,0.011574074074074,0.307184799999959,0.0065104166666666,0.3327936000005138,0.0,0.0,2.578125,9.042245370370373e-05,0.0739749453010754,1.0,0.135,0.6705000000000001,0.7854195323246217,0.5498913342503439,0.515,0,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,
software,als,quota_mmr,0,200,200,10,2.578125,2.579945899999984,0.0091911764705882,0.3057104999998046,0.0135869565217391,0.2635151999993468,0.0066489361702127,0.3163840999995955,0.671875,0.6685292000001937,2.5873161764705883,0.0034605544634597,0.0670555632266372,0.955738231543037,0.11,0.2545,0.874828060522696,0.4658445667125171,0.515,0,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,0.0034840358979878
ml100k,popularity,none,0,200,200,10,0.0001567201604814,0.306760899999972,0.0,0.0,0.0111607142857142,0.3245557999998709,0.0104166666666666,0.3038688999995429,0.0,0.0,0.0001567201604814,0.0001078869047619,0.0527225807997784,1.0,0.11,1.2005,0.0385470719051149,0.98322090437361,0.5,0,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,popularity,quota_mmr,0,200,200,10,0.0001567987957852,0.3038161000004038,0.08984375,0.3729628999999477,0.0120192307692307,0.3024593000000095,0.0100806451612903,0.3147136999996291,0.5,0.4975321000001713,0.0900005487957852,0.0026104993796526,0.0540958789247394,0.890318438440483,0.11,0.2569999999999999,0.0630096367679762,0.9818094885100074,0.5,0,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.3366924554619564
ml100k,itemknn,none,0,200,200,10,0.1953125,0.3876546000001326,0.0,0.0,0.0260416666666666,0.3138471000002027,0.009765625,0.3088286000001972,0.0,0.0,0.1953125,0.0001790364583333,0.0471215195017992,1.0,0.1,1.1535000000000002,0.1022979985174203,0.9595700518902892,0.665,0,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,itemknn,quota_mmr,0,200,200,10,0.1875,0.3847509999995964,0.09375,0.3650607999998101,0.0260416666666666,0.3113682000002882,0.0094696969696969,0.3160047000001214,0.53125,0.5340266000002885,0.28125,0.0028338068181818,0.0559431443157919,0.8735837388024233,0.115,0.2455,0.1408450704225352,0.9442512972572276,0.665,0,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.3429401468984449
ml100k,als,none,0,200,200,10,5.28125,4.650027399999999,0.0,0.0,0.01953125,0.201431199999206,0.009765625,0.3131907000006322,0.0,0.0,5.28125,0.000146484375,0.0702686881516989,1.0,0.165,0.8225,0.4225352112676056,0.776581171237954,0.66,0,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,als,quota_mmr,0,200,200,10,5.5,4.6469936000003145,0.08984375,0.3577967000001081,0.0240384615384615,0.1632227999998576,0.0100806451612903,0.3112499000008029,0.609375,0.619306300000062,5.58984375,0.0032174705334987,0.0470996768572103,0.9387455491481111,0.095,0.2619999999999999,0.507783543365456,0.7108080059303188,0.66,0,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.1183265571702111
ml100k,multvae,none,0,200,200,10,5.140625,2.4364371000001483,0.0,0.0,0.0625,0.0828854000001229,0.0446428571428571,0.0688629000005676,0.0,0.0,5.140625,0.0005357142857142,0.0472747281162359,1.0,0.105,0.9825,0.1297257227575982,0.9467820607857672,0.59,0,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,multvae,quota_mmr,0,200,200,10,3.78125,0.94407289999981,0.375,0.097349600000598,0.08984375,0.0942998000000443,0.0446428571428571,0.0800798000000213,0.921875,0.5839915999995355,4.15625,0.0052818080357142,0.0307934592458004,0.9438265713444974,0.065,0.2455,0.1682727946627131,0.9365774647887324,0.59,0,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.3068076623915455
ml100k,gru4rec,none,0,200,200,10,451.484375,114.39147850000064,0.0,0.0,0.15625,0.0798180000001593,0.0520833333333333,0.0683696000005511,0.0,0.0,451.484375,0.0010416666666666,0.1096409102988878,1.0,0.24,0.9025,0.3276501111934766,0.8260778354336545,0.795,0,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,gru4rec,quota_mmr,0,200,200,10,455.015625,114.64677029999984,0.671875,0.1658700000007229,0.25,0.1205943000004481,0.078125,0.0755881000004592,1.078125,0.8440984999997454,455.6875,0.00703125,0.0669416695718763,0.8955256433751927,0.12,0.2565,0.4225352112676056,0.7670719051149,0.795,0,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.1483643749969773
luxury_beauty,popularity,none,0,200,200,10,0.0001463700234192,0.3147289000007731,0.0,0.0,0.0130208333333333,0.3281870000000708,0.0104166666666666,0.3177142000004096,0.0,0.0,0.0001463700234192,0.0001171875,0.0103080315582242,1.0,0.015,0.0,0.0124542124542124,0.9916923076923077,0.28,0,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,
luxury_beauty,popularity,quota_mmr,0,200,200,10,0.000153411880216,0.3126107999996748,0.041015625,0.330843000000641,0.0142045454545454,0.3153816000003644,0.0111607142857142,0.3115521999998236,1.703125,1.7004902999997284,0.041169036880216,0.0086424512987012,0.0145231768402027,0.8283820170315636,0.025,0.0,0.0131868131868131,0.9924673992673992,0.28,0,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,0.0049369405440516
luxury_beauty,itemknn,none,0,200,200,10,0.08984375,0.3562757999998212,0.0,0.0,0.0193014705882352,0.3719782999996823,0.0183823529411764,0.3489523000007466,0.0,0.0,0.08984375,0.000188419117647,0.1917082558657218,1.0,0.25,0.9983333333333334,0.326007326007326,0.8776534798534799,0.48,0,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,
luxury_beauty,itemknn,quota_mmr,0,200,200,10,0.125,0.4189955000001646,0.0572916666666666,0.3793987999997625,0.02734375,0.3929586000003837,0.0183823529411764,0.3253759999997783,0.78125,0.815395399999943,0.1822916666666666,0.0041348805147058,0.1799401956323837,0.8504497099365758,0.225,0.262,0.5084249084249084,0.7350468864468864,0.48,0,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,0.009533830647657
luxury_beauty,als,none,0,200,200,10,7.1875,7.178047600000355,0.0,0.0,0.0347222222222222,0.1411932000000888,0.0135869565217391,0.3098737000000255,0.0,0.0,7.1875,0.0002415458937198,0.1696456585112888,1.0,0.215,0.767,0.5377289377289377,0.6969369963369964,0.495,0,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,
luxury_beauty,als,quota_mmr,0,200,200,10,6.625,6.578116800000316,0.041015625,0.3377088000006552,0.0240384615384615,0.2155977999991591,0.011574074074074,0.3102718000000095,0.765625,0.7668234000002485,6.666015625,0.0040061876780626,0.1690581076893939,0.9538636384634444,0.22,0.2664999999999999,0.6329670329670329,0.6174227106227106,0.495,0,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,0.0064569014662409
digital_music,popularity,none,0,200,200,10,0.0003600230414746,0.3021029999999882,0.0,0.0,0.0164473684210526,0.32482919999984,0.0625,0.3006570999996256,0.0,0.0,0.0003600230414746,0.0003947368421052,0.0046597987461771,1.0,0.01,0.0,0.0010649627263045,0.9990983315583954,0.06,0,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,
digital_music,popularity,quota_mmr,0,200,200,10,0.0003460686600221,0.3103528000001461,0.171875,0.3648313000003327,0.0208333333333333,0.3074059999999008,0.065625,0.3578078999998979,1.390625,1.388052099999186,0.1722210686600221,0.0073854166666666,0.0047319731517859,0.9949349780881735,0.01,0.0,0.0011537096201632,0.9990985977990772,0.06,0,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,0.0168362345592035
digital_music,itemknn,none,0,200,200,10,0.390625,0.3819973999998183,0.0,0.0,0.0284090909090909,0.3189057999998113,0.0625,0.3043507000002137,0.0,0.0,0.390625,0.0004545454545454,0.0480284815082569,1.0,0.07,1.2031666666666667,0.0941604543840965,0.9422531061412852,0.26,0,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,
digital_music,itemknn,quota_mmr,0,200,200,10,0.390625,0.3914611999998669,0.15625,0.3120226999999431,0.0284090909090909,0.3205474999995203,0.06875,0.3339860999994926,0.734375,0.7320374000000811,0.546875,0.0041576704545454,0.061806038827081,0.8479930554595169,0.105,0.2696666666666666,0.1277067802626908,0.9032015441959532,0.26,0,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,0.0107628187824737
digital_music,als,none,0,200,200,10,35.203125,35.16160479999962,0.0,0.0,0.065625,0.1112198000000717,0.0572916666666666,0.3411888999999064,0.0,0.0,35.203125,0.0006145833333333,0.0389915789660182,1.0,0.055,1.3671666666666666,0.0756123535676251,0.9563399006034788,0.285,0,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,
digital_music,als,quota_mmr,0,200,200,10,30.578125,30.45529160000024,0.1354166666666666,0.4178412999999636,0.05078125,0.1920657999999093,0.0572916666666666,0.3517940000001545,0.53125,0.5276254000000336,30.713541666666668,0.0031966145833333,0.0498800587702238,0.8390707165212965,0.085,0.2798333333333333,0.1238019169329073,0.9069207490237842,0.285,0,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,0.0049073434534064
gift_cards,popularity,none,1,200,120,10,8.375770570892522e-05,0.3072745999998005,0.0,0.0,0.0104166666666666,0.3170770000006087,0.0022163120567375,0.3094620000001669,0.0,0.0,8.375770570892522e-05,6.316489361702128e-05,0.062567318844249,1.0,0.125,1.5,0.1224489795918367,0.9206462585034012,0.88,1,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,
gift_cards,popularity,quota_mmr,1,200,120,10,8.18491356731273e-05,0.3082409999997253,0.0004921259842519,0.3131648999997196,0.0100806451612903,0.3214821999999913,0.0022163120567375,0.3045973000007507,0.328125,0.338232600000083,0.000573975119925,0.0017021097860901,0.0445852820964069,0.6348866101460693,0.08,0.2994999999999999,0.3877551020408163,0.8930136054421769,0.88,1,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,0.0082999015366718
gift_cards,itemknn,none,1,200,120,10,0.0019171779141104,0.3048963999999614,0.0,0.0,0.0104166666666666,0.3174694999997882,0.0023854961832061,0.3067456000007951,0.0,0.0,0.0019171779141104,6.401081424936386e-05,0.1622287261512268,1.0,0.355,1.389,0.4829931972789115,0.8228979591836735,0.95,1,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,
gift_cards,itemknn,quota_mmr,1,200,120,10,0.0019654088050314,0.3037018000004536,0.0004913522012578,0.3123970999995435,0.0104166666666666,0.323927299999923,0.002297794117647,0.3184080999999423,0.34375,0.3550654000000577,0.0024567610062893,0.0017823223039215,0.1123241503367844,0.7129131282517046,0.205,0.2669999999999999,0.979591836734694,0.3789047619047619,0.95,1,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,0.0106884993502735
gift_cards,als,none,1,200,120,10,0.71875,0.6351543000000675,0.0,0.0,0.0111607142857142,0.3105587000000014,0.0025,0.3086720000001151,0.0,0.0,0.71875,6.830357142857143e-05,0.0592535889351285,1.0,0.135,0.4955,0.9727891156462584,0.2395646258503401,0.86,1,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,
gift_cards,als,quota_mmr,1,200,120,10,0.640625,0.6415201999998317,0.000531462585034,0.2981538999993063,0.011574074074074,0.3182150000002366,0.0025201612903225,0.3072910999999294,0.421875,0.4275206000002072,0.641156462585034,0.0021798461768219,0.0545606280994651,0.976493176764339,0.12,0.2609999999999999,0.979591836734694,0.2583401360544217,0.86,1,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,0.0027553633706264
software,popularity,none,1,200,200,10,0.0001001602564102,0.3072714999998425,0.0,0.0,0.0107758620689655,0.3128749000006792,0.0067934782608695,0.3468591999999262,0.0,0.0,0.0001001602564102,8.78467016491754e-05,0.0065940627823499,1.0,0.02,1.0,0.0206327372764786,0.985292984869326,0.25,1,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,
software,popularity,quota_mmr,1,200,200,10,0.0001077957916522,0.2997004999997443,0.0094696969696969,0.3164867999994385,0.011574074074074,0.3151366000001872,0.0063775510204081,0.3088936000003741,0.515625,0.5132674000005863,0.0095774927613492,0.0026678831254724,0.0117546868856521,0.5938154060180262,0.03,0.0,0.0343878954607978,0.98460522696011,0.25,1,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,0.003568622347368
software,itemknn,none,1,200,200,10,0.03125,0.3266810000004625,0.0,0.0,0.015625,0.3218660999991698,0.0080128205128205,0.3032497000003786,0.0,0.0,0.03125,0.0001181891025641,0.0995884618295548,1.0,0.18,0.908,0.5708390646492435,0.7408486932599725,0.53,1,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,
software,itemknn,quota_mmr,1,200,200,10,0.0240384615384615,0.3136408999998821,0.0104166666666666,0.306931799999802,0.0125,0.3110067999996317,0.0072674418604651,0.3158344000003126,0.828125,0.8900789999997869,0.0344551282051282,0.0042394622093023,0.1020663288884408,0.8970808699626446,0.175,0.2739999999999999,0.7895460797799174,0.563111416781293,0.53,1,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,0.005393594782678
software,als,none,1,200,200,10,3.234375,3.260739999999714,0.0,0.0,0.011574074074074,0.3287927999999738,0.0071022727272727,0.3058662000003096,0.0,0.0,3.234375,9.3381734006734e-05,0.0900282549254811,1.0,0.175,0.6425,0.8019257221458047,0.5299064649243467,0.48,1,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,
software,als,quota_mmr,1,200,200,10,2.828125,2.753106500000285,0.011574074074074,0.302875700000186,0.0148809523809523,0.316964800000278,0.0069444444444444,0.3292498999999225,0.734375,0.7324067999998078,2.839699074074074,0.0037810019841269,0.0794148697626801,0.9586095836133384,0.15,0.2504999999999999,0.874828060522696,0.4606451169188446,0.48,1,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,0.0036535496606998
ml100k,popularity,none,1,200,200,10,0.0001668446342765,0.3090773000003537,0.0,0.0,0.0120192307692307,0.322815300000002,0.0107758620689655,0.3060310999999274,0.0,0.0,0.0001668446342765,0.0001139754641909,0.0425863760254837,1.0,0.1,1.1855000000000002,0.0496664195700518,0.9822001482579688,0.45,1,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,popularity,quota_mmr,1,200,200,10,0.0001810544611819,0.3024850000001606,0.09765625,0.3948356000000785,0.011574074074074,0.3156015000004117,0.0104166666666666,0.3076546000002054,0.53125,0.5524781000003713,0.0978373044611819,0.0027662037037037,0.0344687751150091,0.8896607804713196,0.075,0.254,0.0770941438102298,0.980452928094885,0.45,1,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.3350398337427952
ml100k,itemknn,none,1,200,200,10,0.203125,0.3981363000002602,0.0,0.0,0.0284090909090909,0.3101514999998471,0.009765625,0.343522799999846,0.0,0.0,0.203125,0.0001908735795454,0.0371478685516871,1.0,0.065,1.1425,0.0971089696071163,0.9589933283914012,0.57,1,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,itemknn,quota_mmr,1,200,200,10,0.21875,0.430631700000049,0.1015625,0.4289152999999714,0.0284090909090909,0.3193640999998024,0.0107758620689655,0.3013423000002149,0.546875,0.5545705000004091,0.3203125,0.0029302997648902,0.0430233967482852,0.875516395946475,0.075,0.2465,0.1334321719792439,0.9453773165307636,0.57,1,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.3471793711951239
ml100k,als,none,1,200,200,10,5.71875,4.746383900000183,0.0,0.0,0.0135869565217391,0.3121295999999347,0.0100806451612903,0.307005300000128,0.0,0.0,5.71875,0.0001183380084151,0.0473213788017443,1.0,0.105,0.8305000000000001,0.4277242401779095,0.7726167531504818,0.63,1,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,als,quota_mmr,1,200,200,10,5.890625,4.801777399999992,0.09375,0.3782728999995015,0.0223214285714285,0.1800069999999323,0.0104166666666666,0.313861700000416,0.625,0.6251692000005278,5.984375,0.0032886904761904,0.054368251432244,0.9389865097534555,0.115,0.26,0.5003706449221645,0.7126923647146034,0.63,1,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.1235106814762031
